t,com_des_y,com_ff_y,com_x,com_y,com_z,margin_full,margin_left,margin_right,pelvis_roll,pelvis_pitch,Fn_left,Fn_right,slip_left,slip_right,n_contact_left,n_contact_right,sat_count,q_l_hip_yaw,q_l_hip_roll,q_l_hip_pitch,q_l_knee_pitch,q_l_ankle_pitch,q_l_ankle_roll,q_r_hip_yaw,q_r_hip_roll,q_r_hip_pitch,q_r_knee_pitch,q_r_ankle_pitch,q_r_ankle_roll,qd_l_hip_yaw,qd_l_hip_roll,qd_l_hip_pitch,qd_l_knee_pitch,qd_l_ankle_pitch,qd_l_ankle_roll,qd_r_hip_yaw,qd_r_hip_roll,qd_r_hip_pitch,qd_r_knee_pitch,qd_r_ankle_pitch,qd_r_ankle_roll,tau_l_hip_yaw,tau_l_hip_roll,tau_l_hip_pitch,tau_l_knee_pitch,tau_l_ankle_pitch,tau_l_ankle_roll,tau_r_hip_yaw,tau_r_hip_roll,tau_r_hip_pitch,tau_r_knee_pitch,tau_r_ankle_pitch,tau_r_ankle_roll
19.414,-0.037925,-0.037925,0.00288567,-0.0420828,0.196095,0.0287567,-0.0330123,0.0162354,0.0110034,-0.00352509,5.38165,14.8373,0.00215706,0.00131604,3,3,0,-1.9903e-05,0.223587,-0.0993979,0.201032,-0.0998144,-0.22424,3.64267e-05,-0.237942,-0.100617,0.202371,-0.101387,0.230204,1.32495e-06,-0.0532315,-0.000176835,0.000323788,-0.000288016,0.0552966,-2.37291e-05,0.0556435,0.000190841,-0.000332803,0.000143747,-0.0578608,0.000596408,-0.0234998,-0.02684,-0.0466522,-0.00555141,0.105902,-0.00109052,0.451263,0.0274902,-0.106494,0.0416098,-0.284774
19.416,-0.0379059,-0.0379059,0.00288606,-0.0420629,0.1961,0.0287774,-0.0330127,0.0162147,0.010993,-0.00352301,5.38541,14.8335,0.00215677,0.00131532,3,3,0,-1.99075e-05,0.22348,-0.0993982,0.201033,-0.099815,-0.224129,3.63835e-05,-0.23783,-0.100617,0.20237,-0.101387,0.230088,-2.23876e-06,-0.0534671,-0.00017762,0.000325488,-0.000287293,0.0555324,-2.15838e-05,0.0558978,0.000191258,-0.000330594,0.000150962,-0.0580957,0.000596903,-0.0233934,-0.0268228,-0.0466827,-0.00553428,0.105952,-0.00108943,0.450989,0.0274723,-0.106466,0.0416002,-0.28467
19.418,-0.0378867,-0.0378867,0.00288645,-0.042043,0.196105,0.0287982,-0.0330131,0.0161939,0.0109825,-0.00352096,5.38917,14.8297,0.00215647,0.00131459,3,3,0,-1.99181e-05,0.223373,-0.0993986,0.201034,-0.0998156,-0.224018,3.63441e-05,-0.237718,-0.100616,0.20237,-0.101387,0.229971,-5.26531e-06,-0.0537021,-0.000178385,0.000326972,-0.000287097,0.0557693,-1.9684e-05,0.0561519,0.000191617,-0.000328701,0.000157567,-0.0583322,0.000597543,-0.0232874,-0.0268056,-0.0467132,-0.00551712,0.106001,-0.00108844,0.450714,0.0274544,-0.106438,0.0415904,-0.284566
19.42,-0.0378675,-0.0378675,0.00288684,-0.0420229,0.19611,0.0288192,-0.0330135,0.016173,0.010972,-0.00351891,5.39295,14.8259,0.00215616,0.00131386,3,3,0,-1.99335e-05,0.223265,-0.0993989,0.201034,-0.0998162,-0.223906,3.6308e-05,-0.237605,-0.100616,0.202369,-0.101386,0.229854,-7.72305e-06,-0.0539365,-0.000179122,0.000328265,-0.000287341,0.0560071,-1.80698e-05,0.0564056,0.000191919,-0.000327106,0.000163629,-0.0585702,0.000598289,-0.0231815,-0.0267884,-0.0467437,-0.00549992,0.10605,-0.00108753,0.450437,0.0274366,-0.106409,0.0415802,-0.284461
19.422,-0.0378482,-0.0378482,0.00288722,-0.0420027,0.196115,0.0288402,-0.0330139,0.016152,0.0109615,-0.00351688,5.39672,14.8221,0.00215585,0.00131313,3,3,0,-1.99527e-05,0.223157,-0.0993993,0.201035,-0.0998167,-0.223793,3.62745e-05,-0.237491,-0.100616,0.202368,-0.101386,0.229736,-9.60112e-06,-0.0541703,-0.000179821,0.000329393,-0.000287935,0.0562459,-1.67686e-05,0.056659,0.000192163,-0.000325788,0.00016922,-0.0588096,0.000599101,-0.023076,-0.0267711,-0.0467741,-0.00548265,0.106098,-0.00108668,0.450159,0.0274189,-0.106381,0.0415697,-0.284355
19.424,-0.0378288,-0.0378288,0.0028876,-0.0419825,0.19612,0.0288613,-0.0330143,0.0161309,0.0109509,-0.00351485,5.4005,14.8183,0.00215554,0.00131239,3,3,0,-1.99745e-05,0.223048,-0.0993996,0.201036,-0.0998173,-0.22368,3.62429e-05,-0.237378,-0.100615,0.202368,-0.101386,0.229618,-1.09087e-05,-0.0544034,-0.000180479,0.000330378,-0.000288789,0.0564852,-1.57951e-05,0.0569122,0.000192354,-0.00032472,0.000174415,-0.0590504,0.000599944,-0.0229709,-0.0267539,-0.0468045,-0.00546531,0.106145,-0.00108585,0.44988,0.0274012,-0.106353,0.0415589,-0.284248
19.426,-0.0378094,-0.0378094,0.00288798,-0.0419621,0.196125,0.0288825,-0.0330147,0.0161097,0.0109402,-0.00351284,5.40428,14.8145,0.00215522,0.00131165,3,3,0,-1.99979e-05,0.222939,-0.0994,0.201036,-0.0998179,-0.223567,3.62126e-05,-0.237263,-0.100615,0.202367,-0.101385,0.229499,-1.16735e-05,-0.0546359,-0.000181092,0.000331247,-0.00028981,0.0567251,-1.51513e-05,0.0571649,0.000192495,-0.000323871,0.000179289,-0.0592924,0.000600784,-0.0228661,-0.0267366,-0.0468349,-0.00544788,0.106191,-0.00108504,0.449599,0.0273836,-0.106324,0.0415479,-0.284141
19.428,-0.0377899,-0.0377899,0.00288836,-0.0419417,0.19613,0.0289038,-0.0330151,0.0160884,0.0109295,-0.00351085,5.40807,14.8106,0.00215489,0.0013109,3,3,0,-2.00217e-05,0.222829,-0.0994004,0.201037,-0.0998185,-0.223453,3.61829e-05,-0.237148,-0.100614,0.202366,-0.101385,0.22938,-1.19399e-05,-0.0548678,-0.000181659,0.000332021,-0.000290907,0.0569652,-1.4827e-05,0.0574173,0.000192593,-0.000323207,0.000183918,-0.0595356,0.000601593,-0.0227618,-0.0267194,-0.0468654,-0.00543038,0.106237,-0.00108423,0.449317,0.0273661,-0.106296,0.0415366,-0.284032
19.43,-0.0377702,-0.0377702,0.00288873,-0.0419212,0.196135,0.0289252,-0.0330155,0.016067,0.0109188,-0.00350886,5.41186,14.8067,0.00215456,0.00131015,3,3,0,-2.00453e-05,0.222719,-0.0994007,0.201038,-0.0998191,-0.223338,3.61533e-05,-0.237033,-0.100614,0.202366,-0.101384,0.229261,-1.17662e-05,-0.055099,-0.000182181,0.000332723,-0.000291993,0.0572053,-1.48011e-05,0.0576693,0.000192654,-0.000322693,0.000188377,-0.0597796,0.000602347,-0.0226579,-0.0267021,-0.0468958,-0.0054128,0.106281,-0.00108338,0.449035,0.0273486,-0.106267,0.041525,-0.283922
19.432,-0.0377506,-0.0377506,0.00288911,-0.0419005,0.19614,0.0289466,-0.0330159,0.0160455,0.010908,-0.00350688,5.41565,14.8029,0.00215422,0.00130939,3,3,0,-2.00677e-05,0.222608,-0.0994011,0.201038,-0.0998197,-0.223223,3.61232e-05,-0.236917,-0.100614,0.202365,-0.101384,0.229141,-1.12217e-05,-0.0553295,-0.000182661,0.000333375,-0.000292983,0.0574453,-1.50422e-05,0.0579209,0.000192688,-0.000322291,0.000192736,-0.0600244,0.000603028,-0.0225544,-0.0266849,-0.0469262,-0.00539516,0.106325,-0.0010825,0.448751,0.0273312,-0.106238,0.0415132,-0.283811
19.434,-0.0377308,-0.0377308,0.00288948,-0.0418798,0.196145,0.0289682,-0.0330163,0.0160239,0.0108972,-0.00350491,5.41945,14.799,0.00215387,0.00130864,3,3,0,-2.00885e-05,0.222497,-0.0994015,0.201039,-0.0998202,-0.223108,3.60922e-05,-0.236801,-0.100613,0.202365,-0.101384,0.22902,-1.0384e-05,-0.0555594,-0.000183103,0.000333998,-0.000293799,0.0576849,-1.55114e-05,0.0581721,0.000192702,-0.000321963,0.000197064,-0.0602696,0.000603624,-0.0224515,-0.0266678,-0.0469567,-0.00537747,0.106368,-0.00108156,0.448466,0.0273138,-0.10621,0.0415011,-0.283699
19.436,-0.037711,-0.037711,0.00288985,-0.041859,0.19615,0.0289899,-0.0330167,0.0160022,0.0108863,-0.00350296,5.42325,14.7951,0.00215352,0.00130787,3,3,0,-2.01072e-05,0.222385,-0.0994018,0.20104,-0.0998208,-0.222992,3.60599e-05,-0.236684,-0.100613,0.202364,-0.101383,0.228899,-9.33518e-06,-0.0557887,-0.00018351,0.00033461,-0.000294368,0.0579239,-1.61629e-05,0.0584228,0.000192704,-0.000321674,0.000201423,-0.0605152,0.000604129,-0.022349,-0.0266506,-0.0469872,-0.00535975,0.10641,-0.00108056,0.44818,0.0272964,-0.106181,0.0414888,-0.283585
19.438,-0.0376911,-0.0376911,0.00289021,-0.0418381,0.196155,0.0290117,-0.0330171,0.0159805,0.0108753,-0.00350102,5.42706,14.7912,0.00215316,0.00130711,3,3,0,-2.01235e-05,0.222273,-0.0994022,0.20104,-0.0998214,-0.222876,3.6026e-05,-0.236567,-0.100612,0.202363,-0.101383,0.228778,-8.15863e-06,-0.0560173,-0.00018389,0.000335229,-0.000294625,0.0581621,-1.6947e-05,0.0586731,0.000192702,-0.000321387,0.00020587,-0.0607609,0.00060454,-0.022247,-0.0266334,-0.0470177,-0.00534203,0.106451,-0.0010795,0.447893,0.0272791,-0.106152,0.0414763,-0.28347
19.44,-0.0376711,-0.0376711,0.00289058,-0.0418171,0.19616,0.0290336,-0.0330174,0.0159586,0.0108643,-0.00349908,5.43087,14.7872,0.0021528,0.00130634,3,3,0,-2.01373e-05,0.222161,-0.0994026,0.201041,-0.099822,-0.222759,3.59904e-05,-0.236449,-0.100612,0.202363,-0.101382,0.228656,-6.93592e-06,-0.0562452,-0.000184249,0.000335874,-0.000294516,0.0583993,-1.7812e-05,0.0589228,0.000192704,-0.000321071,0.000210454,-0.0610065,0.000604862,-0.0221455,-0.0266163,-0.0470483,-0.00532432,0.106491,-0.00107837,0.447605,0.0272617,-0.106123,0.0414634,-0.283354
19.442,-0.037651,-0.037651,0.00289094,-0.0417961,0.196165,0.0290556,-0.0330178,0.0159366,0.0108533,-0.00349716,5.43469,14.7833,0.00215243,0.00130556,3,3,0,-2.01488e-05,0.222048,-0.0994029,0.201042,-0.0998226,-0.222642,3.5953e-05,-0.236331,-0.100612,0.202362,-0.101382,0.228533,-5.74378e-06,-0.0564726,-0.000184592,0.000336559,-0.000293993,0.0586354,-1.87057e-05,0.0591721,0.000192716,-0.000320696,0.00021522,-0.0612517,0.000605105,-0.0220445,-0.0265992,-0.047079,-0.00530666,0.10653,-0.00107718,0.447315,0.0272444,-0.106095,0.0414503,-0.283236
19.444,-0.0376309,-0.0376309,0.0028913,-0.0417749,0.19617,0.0290776,-0.0330182,0.0159146,0.0108422,-0.00349525,5.43851,14.7794,0.00215205,0.00130479,3,3,0,-2.01581e-05,0.221934,-0.0994033,0.201042,-0.0998232,-0.222524,3.59138e-05,-0.236212,-0.100611,0.202361,-0.101382,0.22841,-4.65131e-06,-0.0566995,-0.000184926,0.000337299,-0.000293022,0.0588702,-1.95782e-05,0.0594208,0.000192743,-0.000320237,0.000220202,-0.0614964,0.00060528,-0.021944,-0.026582,-0.0471097,-0.00528908,0.106569,-0.00107593,0.447025,0.027227,-0.106066,0.0414368,-0.283117
19.446,-0.0376107,-0.0376107,0.00289166,-0.0417536,0.196175,0.0290998,-0.0330186,0.0158924,0.0108311,-0.00349336,5.44233,14.7754,0.00215167,0.00130401,3,3,0,-2.01656e-05,0.221821,-0.0994037,0.201043,-0.0998238,-0.222406,3.5873e-05,-0.236092,-0.100611,0.202361,-0.101381,0.228287,-3.7178e-06,-0.0569257,-0.000185256,0.000338109,-0.000291577,0.0591035,-2.03834e-05,0.0596691,0.000192789,-0.000319671,0.000225427,-0.0617403,0.000605404,-0.0218439,-0.0265649,-0.0471406,-0.00527161,0.106607,-0.00107464,0.446734,0.0272096,-0.106038,0.0414231,-0.282997
19.448,-0.0375904,-0.0375904,0.00289202,-0.0417323,0.196181,0.029122,-0.0330189,0.0158701,0.0108199,-0.00349147,5.44617,14.7715,0.00215128,0.00130322,3,3,0,-2.01716e-05,0.221706,-0.0994041,0.201044,-0.0998243,-0.222287,3.58309e-05,-0.235973,-0.100611,0.20236,-0.101381,0.228163,-2.99086e-06,-0.0571515,-0.000185587,0.000339002,-0.000289645,0.0593353,-2.10808e-05,0.0599168,0.000192858,-0.000318982,0.000230915,-0.0619833,0.000605495,-0.0217442,-0.0265477,-0.0471716,-0.00525428,0.106644,-0.0010733,0.446442,0.0271922,-0.106009,0.0414089,-0.282875
19.45,-0.03757,-0.03757,0.00289237,-0.0417108,0.196186,0.0291444,-0.0330193,0.0158478,0.0108087,-0.0034896,5.45001,14.7676,0.00215088,0.00130244,3,3,0,-2.01766e-05,0.221591,-0.0994044,0.201044,-0.0998249,-0.222168,3.57876e-05,-0.235852,-0.10061,0.202359,-0.10138,0.228038,-2.50513e-06,-0.0573767,-0.000185923,0.000339989,-0.000287224,0.0595655,-2.16365e-05,0.0601639,0.00019295,-0.000318158,0.000236678,-0.0622252,0.000605571,-0.0216449,-0.0265305,-0.0472027,-0.00523711,0.106681,-0.00107193,0.44615,0.0271747,-0.105981,0.0413945,-0.282752
19.452,-0.0375496,-0.0375496,0.00289272,-0.0416893,0.196191,0.0291668,-0.0330197,0.0158254,0.0107974,-0.00348774,5.45386,14.7636,0.00215047,0.00130165,3,3,0,-2.01811e-05,0.221476,-0.0994048,0.201045,-0.0998255,-0.222048,3.57435e-05,-0.235731,-0.10061,0.202359,-0.10138,0.227913,-2.28154e-06,-0.0576015,-0.000186267,0.000341081,-0.000284321,0.0597939,-2.20248e-05,0.0604106,0.000193066,-0.000317192,0.000242718,-0.0624658,0.000605653,-0.021546,-0.0265132,-0.047234,-0.00522015,0.106718,-0.00107056,0.445856,0.0271572,-0.105953,0.0413796,-0.282629
19.454,-0.0375291,-0.0375291,0.00289308,-0.0416677,0.196196,0.0291894,-0.0330201,0.0158028,0.0107861,-0.00348589,5.45772,14.7596,0.00215006,0.00130086,3,3,0,-2.01858e-05,0.221361,-0.0994052,0.201046,-0.0998261,-0.221928,3.56991e-05,-0.23561,-0.100609,0.202358,-0.101379,0.227788,-2.32711e-06,-0.0578258,-0.00018662,0.000342287,-0.000280959,0.0600206,-2.22287e-05,0.0606567,0.000193204,-0.000316082,0.000249031,-0.062705,0.000605758,-0.0214474,-0.0264959,-0.0472655,-0.00520342,0.106754,-0.00106918,0.445561,0.0271397,-0.105925,0.0413644,-0.282503
19.456,-0.0375085,-0.0375085,0.00289343,-0.041646,0.196201,0.029212,-0.0330204,0.0157802,0.0107748,-0.00348405,5.46159,14.7557,0.00214964,0.00130006,3,3,0,-2.01911e-05,0.221245,-0.0994055,0.201046,-0.0998266,-0.221808,3.56546e-05,-0.235488,-0.100609,0.202358,-0.101379,0.227662,-2.63533e-06,-0.0580498,-0.000186983,0.000343615,-0.000277166,0.0602455,-2.22403e-05,0.0609022,0.000193362,-0.000314828,0.000255606,-0.0629426,0.000605904,-0.0213491,-0.0264786,-0.0472971,-0.00518694,0.10679,-0.00106782,0.445265,0.0271221,-0.105897,0.0413487,-0.282377
19.458,-0.0374878,-0.0374878,0.00289378,-0.0416242,0.196207,0.0292348,-0.0330208,0.0157575,0.0107634,-0.00348223,5.46546,14.7517,0.00214921,0.00129927,3,3,0,-2.01974e-05,0.221128,-0.0994059,0.201047,-0.0998272,-0.221687,3.56105e-05,-0.235366,-0.100609,0.202357,-0.101378,0.227536,-3.18701e-06,-0.0582733,-0.000187355,0.000345072,-0.000272984,0.0604686,-2.20608e-05,0.0611472,0.000193537,-0.00031344,0.000262422,-0.0631786,0.000606106,-0.021251,-0.0264612,-0.047329,-0.00517073,0.106825,-0.00106648,0.444969,0.0271044,-0.10587,0.0413327,-0.28225
19.46,-0.0374671,-0.0374671,0.00289412,-0.0416023,0.196212,0.0292576,-0.0330212,0.0157346,0.0107519,-0.00348042,5.46935,14.7478,0.00214877,0.00129847,3,3,0,-2.02053e-05,0.221011,-0.0994063,0.201048,-0.0998277,-0.221566,3.55671e-05,-0.235243,-0.100608,0.202356,-0.101378,0.227409,-3.95165e-06,-0.0584965,-0.000187734,0.000346661,-0.000268462,0.06069,-2.17002e-05,0.0613917,0.000193725,-0.000311926,0.000269456,-0.0634129,0.000606375,-0.0211532,-0.0264437,-0.047361,-0.00515482,0.106861,-0.00106518,0.444672,0.0270867,-0.105843,0.0413162,-0.282122
19.462,-0.0374463,-0.0374463,0.00289447,-0.0415803,0.196217,0.0292805,-0.0330215,0.0157117,0.0107405,-0.00347862,5.47325,14.7438,0.00214832,0.00129767,3,3,0,-2.02151e-05,0.220894,-0.0994067,0.201049,-0.0998282,-0.221444,3.55247e-05,-0.23512,-0.100608,0.202356,-0.101377,0.227282,-4.88912e-06,-0.0587194,-0.000188119,0.000348386,-0.000263657,0.0609097,-2.11767e-05,0.0616357,0.000193921,-0.000310301,0.000276676,-0.0636455,0.000606721,-0.0210555,-0.0264263,-0.0473933,-0.00513922,0.106897,-0.00106393,0.444374,0.027069,-0.105816,0.0412992,-0.281993
19.464,-0.0374254,-0.0374254,0.00289482,-0.0415582,0.196222,0.0293035,-0.0330219,0.0156887,0.010729,-0.00347683,5.47716,14.7398,0.00214787,0.00129687,3,3,0,-2.0227e-05,0.220776,-0.099407,0.201049,-0.0998287,-0.221322,3.54837e-05,-0.234996,-0.100607,0.202355,-0.101377,0.227154,-5.9518e-06,-0.058942,-0.000188505,0.000350247,-0.000258635,0.0611278,-2.05154e-05,0.0618792,0.000194122,-0.000308582,0.000284046,-0.0638763,0.000607147,-0.020958,-0.0264087,-0.0474259,-0.00512394,0.106932,-0.00106274,0.444074,0.0270513,-0.105789,0.0412818,-0.281864
19.466,-0.0374044,-0.0374044,0.00289516,-0.0415361,0.196228,0.0293266,-0.0330222,0.0156656,0.0107174,-0.00347505,5.48108,14.7359,0.0021474,0.00129607,3,3,0,-2.02412e-05,0.220657,-0.0994074,0.20105,-0.0998292,-0.221199,3.54442e-05,-0.234872,-0.100607,0.202354,-0.101376,0.227026,-7.08681e-06,-0.0591643,-0.00018889,0.000352243,-0.000253465,0.0613444,-1.97479e-05,0.0621221,0.000194323,-0.000306788,0.000291524,-0.0641053,0.000607655,-0.0208606,-0.0263912,-0.0474587,-0.00510899,0.106968,-0.0010616,0.443774,0.0270335,-0.105762,0.0412639,-0.281734
19.468,-0.0373834,-0.0373834,0.0028955,-0.0415138,0.196233,0.0293498,-0.0330226,0.0156425,0.0107058,-0.00347328,5.48501,14.7319,0.00214693,0.00129527,3,3,0,-2.02577e-05,0.220539,-0.0994078,0.201051,-0.0998297,-0.221076,3.54064e-05,-0.234747,-0.100607,0.202354,-0.101375,0.226897,-8.23845e-06,-0.0593864,-0.000189269,0.000354368,-0.000248222,0.0615595,-1.89098e-05,0.0623646,0.00019452,-0.000304941,0.000299065,-0.0643325,0.000608242,-0.0207632,-0.0263736,-0.0474918,-0.00509436,0.107004,-0.00106052,0.443474,0.0270157,-0.105736,0.0412456,-0.281603
19.47,-0.0373623,-0.0373623,0.00289585,-0.0414915,0.196238,0.0293731,-0.0330229,0.0156192,0.0106942,-0.00347153,5.48896,14.7279,0.00214645,0.00129446,3,3,0,-2.02764e-05,0.220419,-0.0994082,0.201051,-0.0998302,-0.220952,3.53703e-05,-0.234622,-0.100606,0.202353,-0.101375,0.226768,-9.35072e-06,-0.0596082,-0.000189639,0.000356617,-0.000242983,0.0617733,-1.80402e-05,0.0626066,0.000194709,-0.000303062,0.000306623,-0.0645581,0.000608899,-0.0206658,-0.026356,-0.0475252,-0.00508005,0.10704,-0.00105951,0.443172,0.0269979,-0.10571,0.0412268,-0.281472
19.472,-0.0373411,-0.0373411,0.00289619,-0.041469,0.196244,0.0293964,-0.0330233,0.0155958,0.0106826,-0.00346977,5.49292,14.7239,0.00214596,0.00129366,3,3,0,-2.02971e-05,0.2203,-0.0994086,0.201052,-0.0998307,-0.220828,3.5336e-05,-0.234496,-0.100606,0.202353,-0.101374,0.226638,-1.03697e-05,-0.0598298,-0.000189996,0.000358979,-0.000237828,0.0619859,-1.71793e-05,0.0628482,0.000194889,-0.000301175,0.000314145,-0.064782,0.000609618,-0.0205685,-0.0263383,-0.0475588,-0.00506606,0.107076,-0.00105855,0.442869,0.02698,-0.105684,0.0412076,-0.28134
19.474,-0.0373199,-0.0373199,0.00289653,-0.0414465,0.196249,0.0294199,-0.0330236,0.0155724,0.0106709,-0.00346803,5.49689,14.7199,0.00214547,0.00129285,3,3,0,-2.03196e-05,0.22018,-0.0994089,0.201053,-0.0998312,-0.220704,3.53032e-05,-0.23437,-0.100605,0.202352,-0.101373,0.226508,-1.12459e-05,-0.0600512,-0.000190338,0.000361442,-0.000232834,0.0621975,-1.63671e-05,0.0630893,0.000195057,-0.000299303,0.000321582,-0.0650043,0.000610385,-0.020471,-0.0263207,-0.0475928,-0.00505237,0.107113,-0.00105764,0.442565,0.0269622,-0.105658,0.0411879,-0.281208
19.476,-0.0372985,-0.0372985,0.00289687,-0.0414239,0.196255,0.0294435,-0.033024,0.0155488,0.0106592,-0.0034663,5.50087,14.7159,0.00214496,0.00129204,3,3,0,-2.03435e-05,0.220059,-0.0994093,0.201054,-0.0998316,-0.220579,3.52719e-05,-0.234243,-0.100605,0.202351,-0.101373,0.226378,-1.19363e-05,-0.0602724,-0.000190662,0.000363992,-0.00022808,0.0624081,-1.56418e-05,0.06333,0.000195213,-0.000297466,0.000328879,-0.0652252,0.000611184,-0.0203735,-0.026303,-0.047627,-0.00503896,0.10715,-0.00105677,0.442261,0.0269444,-0.105632,0.0411677,-0.281076
19.478,-0.0372771,-0.0372771,0.00289721,-0.0414012,0.19626,0.0294671,-0.0330243,0.0155252,0.0106474,-0.00346457,5.50487,14.7119,0.00214445,0.00129124,3,3,0,-2.03683e-05,0.219938,-0.0994097,0.201054,-0.0998321,-0.220454,3.52419e-05,-0.234116,-0.100605,0.202351,-0.101372,0.226247,-1.24059e-05,-0.0604935,-0.000190967,0.000366611,-0.00022364,0.062618,-1.50383e-05,0.0635703,0.000195358,-0.000295688,0.000335984,-0.0654447,0.000611998,-0.0202759,-0.0262853,-0.0476615,-0.0050258,0.107187,-0.00105594,0.441955,0.0269266,-0.105607,0.0411472,-0.280944
19.48,-0.0372557,-0.0372557,0.00289755,-0.0413784,0.196265,0.0294909,-0.0330247,0.0155014,0.0106356,-0.00346284,5.50888,14.7079,0.00214393,0.00129043,3,3,0,-2.03935e-05,0.219817,-0.0994101,0.201055,-0.0998325,-0.220328,3.52127e-05,-0.233989,-0.100604,0.20235,-0.101371,0.226116,-1.26296e-05,-0.0607143,-0.000191254,0.00036928,-0.000219583,0.0628272,-1.45865e-05,0.0638102,0.000195494,-0.000293986,0.000342845,-0.0656629,0.000612809,-0.0201782,-0.0262677,-0.0476964,-0.00501288,0.107225,-0.00105512,0.441649,0.0269088,-0.105582,0.0411262,-0.280811
19.482,-0.0372341,-0.0372341,0.00289789,-0.0413556,0.196271,0.0295147,-0.033025,0.0154776,0.0106238,-0.00346112,5.51291,14.7039,0.0021434,0.00128962,3,3,0,-2.04187e-05,0.219695,-0.0994105,0.201056,-0.0998329,-0.220202,3.51841e-05,-0.233861,-0.100604,0.20235,-0.101371,0.225984,-1.25926e-05,-0.060935,-0.000191522,0.000371975,-0.000215975,0.063036,-1.43107e-05,0.0640497,0.000195625,-0.000292379,0.00034941,-0.0658801,0.000613599,-0.0200803,-0.02625,-0.0477314,-0.00500016,0.107263,-0.00105431,0.441341,0.026891,-0.105556,0.0411049,-0.280678
19.484,-0.0372125,-0.0372125,0.00289823,-0.0413326,0.196276,0.0295386,-0.0330254,0.0154537,0.010612,-0.0034594,5.51695,14.6998,0.00214286,0.00128881,3,3,0,-2.04433e-05,0.219572,-0.0994109,0.201056,-0.0998334,-0.220076,3.51556e-05,-0.233732,-0.100604,0.202349,-0.10137,0.225852,-1.22915e-05,-0.0611554,-0.000191776,0.000374674,-0.000212874,0.0632444,-1.42285e-05,0.0642889,0.000195755,-0.000290883,0.000355631,-0.0660962,0.000614349,-0.0199823,-0.0262324,-0.0477668,-0.00498761,0.107301,-0.00105349,0.441032,0.0268732,-0.105531,0.0410832,-0.280546
19.486,-0.0371908,-0.0371908,0.00289857,-0.0413096,0.196282,0.0295626,-0.0330257,0.0154297,0.0106001,-0.00345768,5.521,14.6958,0.00214232,0.00128799,3,3,0,-2.04668e-05,0.21945,-0.0994112,0.201057,-0.0998338,-0.219949,3.51269e-05,-0.233603,-0.100603,0.202348,-0.101369,0.225719,-1.17341e-05,-0.0613757,-0.000192018,0.000377352,-0.00021033,0.0634526,-1.43498e-05,0.0645278,0.000195889,-0.000289511,0.000361462,-0.0663116,0.000615044,-0.0198841,-0.0262147,-0.0478024,-0.00497518,0.10734,-0.00105265,0.440722,0.0268554,-0.105506,0.0410612,-0.280413
19.488,-0.0371691,-0.0371691,0.00289891,-0.0412864,0.196287,0.0295867,-0.0330261,0.0154056,0.0105881,-0.00345596,5.52506,14.6917,0.00214176,0.00128718,3,3,0,-2.04887e-05,0.219326,-0.0994116,0.201058,-0.0998342,-0.219821,3.50976e-05,-0.233473,-0.100603,0.202348,-0.101369,0.225586,-1.09389e-05,-0.0615957,-0.000192253,0.000379981,-0.000208386,0.0636608,-1.46769e-05,0.0647663,0.000196035,-0.000288274,0.00036686,-0.0665262,0.000615669,-0.0197858,-0.0261971,-0.0478382,-0.00496285,0.107379,-0.00105177,0.440412,0.0268375,-0.105481,0.0410388,-0.28028
19.49,-0.0371473,-0.0371473,0.00289925,-0.0412632,0.196293,0.0296109,-0.0330264,0.0153814,0.0105762,-0.00345423,5.52914,14.6877,0.0021412,0.00128637,3,3,0,-2.05085e-05,0.219203,-0.099412,0.201059,-0.0998346,-0.219694,3.50671e-05,-0.233343,-0.100602,0.202347,-0.101368,0.225453,-9.93499e-06,-0.0618156,-0.000192488,0.000382535,-0.000207075,0.0638689,-1.52045e-05,0.0650045,0.000196199,-0.000287181,0.000371785,-0.0667403,0.000616212,-0.0196873,-0.0261794,-0.0478742,-0.00495056,0.107419,-0.00105084,0.4401,0.0268197,-0.105456,0.0410162,-0.280147
19.492,-0.0371254,-0.0371254,0.00289959,-0.0412399,0.196298,0.0296352,-0.0330268,0.0153571,0.0105642,-0.00345251,5.53323,14.6836,0.00214064,0.00128555,3,3,0,-2.0526e-05,0.219079,-0.0994124,0.20106,-0.099835,-0.219565,3.50353e-05,-0.233213,-0.100602,0.202347,-0.101367,0.225319,-8.76015e-06,-0.0620352,-0.000192728,0.000384987,-0.000206421,0.0640772,-1.59196e-05,0.0652425,0.00019639,-0.000286238,0.000376202,-0.0669539,0.000616666,-0.0195886,-0.0261617,-0.0479104,-0.00493829,0.107458,-0.00104986,0.439786,0.0268017,-0.105431,0.0409933,-0.280014
19.494,-0.0371034,-0.0371034,0.00289993,-0.0412165,0.196304,0.0296596,-0.0330271,0.0153328,0.0105522,-0.00345078,5.53733,14.6795,0.00214006,0.00128473,3,3,0,-2.0541e-05,0.218954,-0.0994128,0.20106,-0.0998354,-0.219437,3.50017e-05,-0.233082,-0.100602,0.202346,-0.101366,0.225184,-7.45986e-06,-0.0622545,-0.000192984,0.000387311,-0.00020644,0.0642857,-1.6802e-05,0.0654801,0.000196614,-0.000285449,0.000380082,-0.0671673,0.000617025,-0.0194897,-0.026144,-0.0479468,-0.00492598,0.107498,-0.0010488,0.439472,0.0267838,-0.105406,0.0409703,-0.279881
